video_id,segment,left_eye_laplacian_mean_avg,left_eye_laplacian_mean_std,left_eye_laplacian_mean_max,left_eye_laplacian_mean_min,left_eye_laplacian_var_avg,left_eye_laplacian_var_std,left_eye_laplacian_var_max,left_eye_laplacian_var_min,left_eye_light_intensity_mean_avg,left_eye_light_intensity_mean_std,left_eye_light_intensity_mean_max,left_eye_light_intensity_mean_min,left_eye_light_intensity_change_avg,left_eye_light_intensity_change_std,left_eye_light_intensity_change_max,left_eye_light_intensity_change_min,left_eye_area_avg,left_eye_area_std,left_eye_area_max,left_eye_area_min,right_eye_laplacian_mean_avg,right_eye_laplacian_mean_std,right_eye_laplacian_mean_max,right_eye_laplacian_mean_min,right_eye_laplacian_var_avg,right_eye_laplacian_var_std,right_eye_laplacian_var_max,right_eye_laplacian_var_min,right_eye_light_intensity_mean_avg,right_eye_light_intensity_mean_std,right_eye_light_intensity_mean_max,right_eye_light_intensity_mean_min,right_eye_light_intensity_change_avg,right_eye_light_intensity_change_std,right_eye_light_intensity_change_max,right_eye_light_intensity_change_min,right_eye_area_avg,right_eye_area_std,right_eye_area_max,right_eye_area_min,nose_laplacian_mean_avg,nose_laplacian_mean_std,nose_laplacian_mean_max,nose_laplacian_mean_min,nose_laplacian_var_avg,nose_laplacian_var_std,nose_laplacian_var_max,nose_laplacian_var_min,nose_light_intensity_mean_avg,nose_light_intensity_mean_std,nose_light_intensity_mean_max,nose_light_intensity_mean_min,nose_light_intensity_change_avg,nose_light_intensity_change_std,nose_light_intensity_change_max,nose_light_intensity_change_min,nose_area_avg,nose_area_std,nose_area_max,nose_area_min,mouth_laplacian_mean_avg,mouth_laplacian_mean_std,mouth_laplacian_mean_max,mouth_laplacian_mean_min,mouth_laplacian_var_avg,mouth_laplacian_var_std,mouth_laplacian_var_max,mouth_laplacian_var_min,mouth_light_intensity_mean_avg,mouth_light_intensity_mean_std,mouth_light_intensity_mean_max,mouth_light_intensity_mean_min,mouth_light_intensity_change_avg,mouth_light_intensity_change_std,mouth_light_intensity_change_max,mouth_light_intensity_change_min,mouth_area_avg,mouth_area_std,mouth_area_max,mouth_area_min,jawline_laplacian_mean_avg,jawline_laplacian_mean_std,jawline_laplacian_mean_max,jawline_laplacian_mean_min,jawline_laplacian_var_avg,jawline_laplacian_var_std,jawline_laplacian_var_max,jawline_laplacian_var_min,jawline_light_intensity_mean_avg,jawline_light_intensity_mean_std,jawline_light_intensity_mean_max,jawline_light_intensity_mean_min,jawline_light_intensity_change_avg,jawline_light_intensity_change_std,jawline_light_intensity_change_max,jawline_light_intensity_change_min,jawline_area_avg,jawline_area_std,jawline_area_max,jawline_area_min,full_face_laplacian_mean_avg,full_face_laplacian_mean_std,full_face_laplacian_mean_max,full_face_laplacian_mean_min,full_face_laplacian_var_avg,full_face_laplacian_var_std,full_face_laplacian_var_max,full_face_laplacian_var_min,full_face_light_intensity_mean_avg,full_face_light_intensity_mean_std,full_face_light_intensity_mean_max,full_face_light_intensity_mean_min,full_face_light_intensity_change_avg,full_face_light_intensity_change_std,full_face_light_intensity_change_max,full_face_light_intensity_change_min,full_face_area_avg,full_face_area_std,full_face_area_max,full_face_area_min
180077_094_speech_1,speech_1,14.88280642372322,1.7162267366013029,19.64367816091954,9.219827586206897,491.8053329184376,117.23638214441918,685.6122908093279,198.43235359690846,41.131384940109754,3.1763016928240835,55.87222222222222,36.424107142857146,-0.004527822364900993,2.8345565822477803,12.241379310344833,-10.078817733990142,251.48314606741573,24.20467289574031,290,174,12.77083160390843,1.3152287646548548,17.452380952380953,10.020833333333334,336.0625577644055,66.17998617276169,548.4060997732425,207.9008093278464,44.446761060102915,3.334008204509595,60.55238095238095,40.979166666666664,-0.06431647940074901,2.7322596983690004,17.43154761904762,-10.012903225806454,265.82022471910113,23.255772400609004,310,180,5.660765576938095,0.33596841723023707,6.092307692307692,4.839302112029385,105.86034579617464,16.45097738944164,132.00952508789538,70.84180565147257,118.20954824387972,0.41358427610994764,119.107421875,117.24431818181819,0.0007705551063652186,0.33462378280195837,0.9838423295454533,-1.1259051432438412,2047.1011235955057,33.974269991428216,2178,1980,5.851689371151504,0.5359096515767207,6.516343825665859,4.429279279279279,74.35272029639616,13.833943344838174,99.98459970744979,43.601424194464734,84.44728542866764,2.102467212381952,86.73348918760958,77.45344129554655,-0.054205202214981894,0.6251702792280723,2.483623453962437,-1.9070479281459285,1801.3258426966293,208.7014927463766,2301,1596,3.5088308519613634,0.07647477593483241,3.660584451901566,3.275284347355118,37.835782055342996,4.0194023809866755,47.01591912159557,30.633103934577903,98.18817146549513,0.48564107067092877,98.81474688187821,96.6231055387159,-0.01396845474068019,0.31233877082555694,1.017467789655953,-1.1050849704045618,27451.494382022473,439.14861130258487,29032,26980,3.7018362100343105,0.09600119904156386,3.8471371282165534,3.4396815008726005,40.910893664102275,4.341497780684227,49.160266703381716,33.15439769110626,97.78859186823729,0.2963149664856813,98.21279395296753,96.71925279520043,-0.007057347412888815,0.21025350043944696,0.7964237313630207,-0.5078713789350076,35920.5393258427,356.4023217000371,37054,35344
180077_095_speech_1,speech_1,14.311022039363769,1.6845940810478848,20.862068965517242,11.745833333333334,432.5892451548783,100.69955170791016,632.5875862068966,278.06581597222225,41.05267307491252,3.493440294034109,54.45,35.59113300492611,-0.003653837875069926,3.2527762909870037,15.63534482758621,-8.459770114942529,244.26966292134833,26.514046039506816,290,145,14.061124090477245,1.1272510557636395,18.928571428571427,11.625,404.6912447323087,62.84423814388135,602.3302721088436,211.4842630385487,44.6197040555733,3.3259504511450544,60.596774193548384,39.7,-0.030253849354972915,2.7139250850369847,9.268996415770609,-6.339477726574501,266.8426966292135,21.49783227782645,310,180,5.2939967273110335,0.2950467187872456,5.919354838709677,4.735615079365079,86.92875547426246,8.617003164523851,110.34691524505615,68.42173076923078,117.69152926538317,0.46088585835589957,118.52734375,116.56613756613757,0.00760150430094254,0.49200638153519,1.1137251861042188,-0.9480716765873041,2029.629213483146,38.2145206880816,2178,1953,5.376363277418585,0.5878365804334568,7.377040816326531,4.454703832752613,64.08503859049277,17.268131104899055,152.23212177217826,42.375950752103336,82.57641933302575,3.6147179118983397,86.94235588972431,75.49445676274945,-0.024533509601516717,1.2546687554323745,5.975942337232652,-2.771998953427527,1975.6741573033707,325.8374795424337,2604,1512,3.40409019321648,0.12690453543206442,3.668421052631579,3.08158525621816,34.73143955207874,3.878693568760736,46.21162559811999,27.703821802909218,98.41636664857185,1.4310043576990845,101.45073185453448,95.3555981676787,0.01589554894868739,0.3998781211127043,2.1663179952128786,-0.6947051233068322,27251.56179775281,583.3913966676422,28690,26460,3.5975260112299994,0.13067249945471718,3.9047002533070643,3.326269278396938,37.62346473556128,4.162664960398201,51.19016878344721,31.226898784696612,98.46036599703038,1.2257923929633245,100.83928162891787,95.79517809414716,0.02157109431663756,0.3113710416832458,1.5420416650317321,-0.581762325435335,35935.66292134832,652.1981353960589,37240,34968
180077_096_speech_1,speech_1,15.486242862175233,1.6452755709358777,20.533333333333335,11.538095238095238,509.97466443451333,118.23731834026435,724.5127023319617,268.36555555555555,40.989812236630954,3.6175148816925033,56.43333333333333,36.81666666666667,0.005924046554709773,3.152066043337826,12.209722222222226,-9.096774193548384,252.67415730337078,22.184031562907258,310,180,14.057804163885965,1.5441269366004113,17.9375,10.096774193548388,393.3801064382366,82.92617479294273,591.1260997732427,215.51632414151928,43.908238981227385,3.414705091671391,58.67857142857143,37.61290322580645,0.02883492408682694,2.7661601095065294,14.599851190476187,-9.381624423963132,274.6292134831461,22.63614467980956,320,192,5.284268416372203,0.2295842825788685,6.268982630272953,4.936079545454546,96.80647880879312,12.4015495426638,152.21567376192206,79.9621209879333,119.93877141748014,0.5692418748621005,120.91682692307693,118.51331496786042,-0.011509590672104261,0.4047998062217169,1.2417422421328723,-1.1090909090909093,2104.8988764044943,38.808400257436126,2210,1984,5.169702848650992,0.4800405224046372,6.083484573502722,3.8318318318318316,59.08024015293489,11.871830097215426,106.76903087561678,32.573945813919444,84.4667648706213,4.016741686000564,89.94043715846995,75.07061403508771,-0.07869850587851848,1.5374614766444794,4.126510721247556,-6.473537978561765,2039.112359550562,267.344663402977,2560,1595,3.383471912529379,0.10105533671064758,3.5994818652849743,3.155340486710148,35.07086330542291,3.5587526039995785,47.270580638402826,28.743492313935853,99.64362069402958,0.9445697597102873,101.18641979781876,97.8607675548852,-0.007916919338295211,0.37105089034732835,0.9542257145798345,-1.0623508584140353,28732.404494382023,656.936653219477,30070,27599,3.5812310994926437,0.0842065488466117,3.750232496346486,3.4149350996207466,37.826553111078766,3.199298356859597,51.2627885635361,32.23432558512225,99.68334189524995,0.7884647301815522,101.13251770067548,97.93637417858524,-0.006541316101940341,0.2997622699065196,0.7683135127504954,-0.860490458238715,37834.550561797754,584.5249044238631,39004,36863
180077_097_speech_1,speech_1,15.171150027459436,1.5295543796178053,22.377880184331797,10.81640625,470.30185938909057,87.20382328784714,746.8003567712205,203.59837341308594,41.30991733930483,5.328077979275444,61.73732718894009,36.30833333333333,0.008733694950277713,3.991094284772689,16.289708141321043,-14.886556739631338,256.9325842696629,26.956108159548837,300,150,13.625337507465717,1.6374561603055444,22.216589861751153,9.200757575757576,394.49010277649785,90.62145375778017,742.7667013527575,183.71646866391188,45.07698708276533,6.112546334132929,68.16517857142857,38.395833333333336,0.039840823970037464,4.638005020249229,23.220430107526887,-14.893127705627705,276.34831460674155,27.77470281470807,320,192,5.723574434520654,0.3852212886132575,6.411458333333333,5.19020979020979,128.68970544122075,25.889670324579857,177.01194997940814,91.58109145431588,119.81741126733634,0.5372298242621315,120.53787878787878,118.26325757575758,-0.002181857566102196,0.379368111904516,0.8991830619629155,-0.7784090909090935,2112.3146067415732,43.1965895922399,2244,2015,5.368334061267446,0.6012004720479699,6.308111380145278,4.068573667711599,65.15921098649189,15.077023835606628,89.43826397829426,36.78887525058716,83.71866071975829,2.701781381310364,87.43485714285714,76.42190082644628,-0.01733320851943288,1.3540678738903276,5.757158289511224,-6.606024081537072,2000.247191011236,238.1704546642477,2552,1652,3.4729158346309372,0.14477826500599866,3.723406485882024,3.199298469387755,38.71836537121457,5.943834507359968,51.82799343500125,30.752813082153,98.91008304226797,0.9984080340015059,100.77381833562441,96.37140354423556,0.010929462211235174,0.4107088893894423,1.103278548104015,-1.3039337386553882,28721.415730337078,459.8313131659549,29876,27792,3.64583133672947,0.1675250214687056,3.9363042091836733,3.3796982388316152,41.02726744769443,6.37802715507116,54.18948360656543,32.95744500912684,98.98612873083273,0.8381885468117201,100.62599848877375,97.13,0.01428566565193207,0.31602318797830153,1.0288150159425982,-0.7806725384464386,37938.12359550562,460.9825430589615,39000,37056
180077_098_speech_1,speech_1,14.314995005605711,1.4790174949883363,18.752688172043012,11.6125,444.50780416792395,89.34726148466352,657.0429383009644,263.31581597222225,41.51504426201914,4.355581025189877,55.29047619047619,35.956896551724135,0.025795880149812666,3.3357520255629565,11.584209085933225,-9.046428571428578,254.1573033707865,26.53038518567158,279,180,13.908114739544015,1.9502844949982132,19.397321428571427,10.44758064516129,411.42201168428124,111.28349661672063,680.6053427419355,237.26936459417274,43.764763323358174,5.474044561587497,61.54621848739496,37.306451612903224,0.040964419475655454,3.6045441704427175,16.17316017316017,-11.234530175706645,276.29213483146066,26.379314488642514,320,198,5.548799240362679,0.3100684555215421,6.4490384615384615,4.678503787878788,107.99987815408834,15.256014010245794,156.8723536889793,69.48732867560548,120.14206835025591,0.4158224363477986,121.08235294117647,119.3870523415978,-0.007364187916071673,0.3683640680781813,1.117079889807158,-0.9880213258774972,2188.0,54.15864742503353,2310,2046,5.491426406666425,0.5854345519005545,6.887709991158267,4.18040370058873,70.06829285108783,16.19275813922804,116.05298629335947,36.916176706719355,84.24181749602519,3.2158812296503214,89.12903225806451,76.94673123486683,-0.010972502993264547,1.0587388106508173,4.810191176128242,-2.295988077848108,2042.2022471910113,231.10830694794876,2537,1666,3.5901397158350474,0.10660214974917474,3.8628459145243164,3.3239057239057237,45.24253817912077,4.0793459115597015,56.33244436066598,37.73026464873199,98.40906124215662,0.9188836674902231,99.83306216527693,96.30149009333552,0.010062784794274521,0.2965729248330944,0.7031658256745885,-0.9552396320077037,29653.247191011236,485.8947997088108,30888,28812,3.689090629840176,0.10207315644162004,3.926180144641683,3.4647694695036955,44.27782347482861,3.3699083572732142,53.27054310493729,37.68181858377548,98.25966225321777,0.6801025505002027,99.44675311012335,96.75175221603793,0.009811655233254364,0.24707129211952933,0.7426983803576235,-0.7184775631954636,38217.11235955056,507.85877238304624,39402,37436
180077_099_speech_1,speech_1,13.468824959080882,1.479467749298606,17.246666666666666,10.297413793103448,377.9773070578205,75.30055217008798,511.61338807966706,224.5493274375743,42.369274659754126,2.230323907998792,53.97126436781609,37.254464285714285,-0.0168654124872645,2.178663270720305,6.956091954022995,-7.610536398467431,250.42696629213484,24.89198832430803,270,150,13.952519437968816,1.151511570721846,18.433333333333334,11.5125,384.9552226082097,66.74967018172302,580.7971056241427,236.82109375,46.44562801020945,2.192479851965354,55.21111111111111,42.170833333333334,0.013940907199334163,2.6383817242752614,8.539682539682538,-7.93333333333333,273.0674157303371,26.066260739267477,310,180,5.283272303744294,0.2836698166292221,5.943424317617866,4.7533653846153845,88.43011837689829,8.574769101500797,106.84209963733537,74.46723280325443,117.90879405022459,0.45310819709826217,118.98717948717949,116.77932692307692,0.004441722723935447,0.40157695183693615,1.1821941499360804,-1.0166262500939922,2051.932584269663,40.97360507160482,2145,1950,5.416518490282086,0.5614093642666492,6.2631578947368425,4.043329043329043,63.6580324267261,12.603018915217756,89.28295568087522,32.101727761959424,82.62872814082112,2.0172785292297126,88.14684860298895,77.71783625730994,-0.021900636767228664,1.2083700535793345,3.3732209855582767,-6.92586830475183,1905.2247191011236,293.9274320153078,2480,1450,3.4796154244140682,0.08732525420539056,3.769700176366843,3.3011886642023627,36.078278261420564,3.067061139988022,44.93576459711009,30.927382005532557,98.31173696509279,0.7528069219766967,100.09504072134962,97.14111763426833,0.009605438301484765,0.3663608225856011,1.2217874162263769,-1.0128265163559291,27435.123595505618,518.0047564765983,28576,26508,3.6148443741919962,0.09356185125379363,3.7612925247468425,3.3775469998874255,37.975081977758734,3.445424516275902,45.95914420210588,31.959120642529808,97.76496747458619,0.6584210854750834,99.20978612008466,96.71269841269842,0.009483920957653472,0.29136741448587455,0.9853168196254245,-0.7320760941756106,35746.2808988764,466.1575033467289,37036,34969
180077_100_speech_1,speech_1,14.328517319857276,2.5060734443849344,23.317241379310346,10.2625,460.7718534098631,144.01178319721765,861.3947205707491,220.58748263888887,40.035712343769,4.420771079991888,57.725806451612904,34.84583333333333,-0.005203266032402026,3.7004589387296867,14.78304597701149,-8.624904214559386,243.8314606741573,27.598680780007065,300,145,15.16851705625265,1.7294430350149412,19.589861751152075,11.64516129032258,474.87349599336227,102.5567476812452,729.4333159722223,232.71351453993054,43.64215640827231,5.26666601492919,64.963133640553,38.03629032258065,-0.0032217792275784805,3.632308320557801,13.623958333333334,-13.73809523809524,263.0449438202247,28.63679693885583,310,180,5.5668021304870505,0.3682495800064257,6.388257575757576,4.81875,107.77835709574406,19.587430952774433,152.9565676294192,69.21406226886096,119.00079020374002,0.6686971874180074,120.40694789081886,117.53397612488521,-0.012572025352924107,0.4671372252892525,1.2445564516129082,-1.0586763822115444,2103.561797752809,50.01044324033726,2210,1984,5.505388118453831,0.5351740868030372,6.483058608058608,4.279185867895546,69.08544594076193,14.206379688838387,100.68556849514954,39.06818156310581,84.84162278295217,2.752928137779489,89.48796356538712,77.42687074829932,-0.0381143855417019,1.3855151038357227,6.610114473946339,-4.89455556734579,2007.7752808988764,283.29039681478264,2604,1537,3.4799648949594317,0.11768044350877577,3.7805351307189543,3.2477361382000556,39.70059622220431,4.050043786634482,49.32227647036389,33.43194422855128,99.01758246490755,1.0591746244328581,101.01478379152348,96.91520288671023,0.014095076593493017,0.3765839046484095,0.8318452080733465,-1.1817661147558027,28563.14606741573,462.66715776722737,29876,27548,3.6336213845591723,0.12450796590087938,3.873965540632207,3.3809674861221253,41.362534776679176,4.520639909490454,52.23296978937191,34.15561492490194,98.99427232840935,1.2056735203780211,100.8983915366762,97.14281918426997,0.024825722315288144,0.3005882555152372,0.7672335273745716,-0.6599788527623645,37292.68539325843,644.242641957234,39188,35908
180077_101_speech_1,speech_1,14.537209779193438,1.9516047052733205,21.16551724137931,11.068965517241379,444.90108692322696,101.59544553396555,781.2935511809868,252.5916950113379,43.805774032459425,7.681013487309283,63.75,37.08620689655172,0.014380730982823164,4.013711993077817,20.52298850574713,-12.232142857142861,238.04494382022472,37.53874062895786,290,140,13.331999618953269,1.3696661549562765,17.009677419354837,10.777777777777779,345.65449206587715,66.15018272712402,631.1701248699271,212.39830017089844,48.17266350391123,7.365589676782714,70.0078125,40.867383512544805,-0.003475997744754546,3.961902711824169,21.97836021505377,-14.846354166666664,268.8988764044944,35.18556165138177,320,180,5.452125632506657,0.32359014960608984,6.334310850439882,4.933238636363637,100.36533400720009,14.748844936119559,146.16395532278608,79.38517431954487,119.35747419347399,0.41837637777414477,120.28347996089931,118.53731343283582,-0.005355755449579902,0.30766692866029116,1.0044077134986225,-0.7678816328912745,2092.6516853932585,48.868818168364015,2211,1980,5.271239149706936,0.6106247899735391,6.218995765275257,4.126831501831502,59.062314974250064,12.85773946279057,86.60972713586445,33.93253444129131,86.42113483259664,2.0564138914476238,89.0537037037037,81.12593984962406,-0.07801152435525079,0.8601820772786842,3.0010893246187322,-3.7625852826510737,1953.6516853932585,221.16823610523258,2340,1566,3.473873614689382,0.09660128627750472,3.681950067476383,3.2238616477370208,38.72662028599169,3.2810783228312674,46.396146867137844,31.228453792618804,98.91559687694922,0.42763013608586153,99.56799214531173,97.89663876710509,-0.0114823805099221,0.20814217971317797,0.6610627509077034,-0.5962716940853312,28964.47191011236,398.70805820708534,30264,28371,3.579047218034589,0.11475768666571849,3.744217723412211,3.315014538725879,39.788030689108794,4.085562161021568,49.82200608015661,32.17184067543707,98.50487201269831,0.39580160981915624,99.33435713904171,97.55495368189669,-0.0066870713863816525,0.19476362166920355,0.4833368398905975,-0.5406458491083868,37735.85393258427,366.19078952227886,39000,37056
180077_102_speech_1,speech_1,14.86924461957248,1.589760888372681,18.06,11.051724137931034,451.24570878122387,79.10177750650094,570.0866111771701,264.64268727705115,42.0474411463199,2.998136433816865,57.59444444444444,37.64655172413793,0.04423493621478897,3.265309991996982,19.39444444444444,-8.326666666666668,262.6179775280899,26.364363696775484,310,150,15.106721575948653,1.5503731030159453,22.849462365591396,12.633333333333333,472.9411730583176,87.60090221409676,840.4872239565268,307.7461728395062,44.62554250782912,2.8245104377564796,56.21875,40.41851851851852,-0.003137207522854544,2.9096589704857765,13.394940476190477,-7.761520737327189,269.96629213483146,24.412389476639557,310,155,5.329559033826307,0.2699529113815813,5.919595570534424,4.694962686567164,98.1208581077536,12.569441332846212,129.9825727312619,71.11982067275562,116.69743369738056,0.5312614719110667,117.85820895522389,115.71256684491979,-0.007792678506705266,0.32407597923853787,0.8100806129778988,-0.8794663048394398,2159.3146067415732,47.34414514671414,2244,2046,5.263274294040236,0.8226372551215181,6.410714285714286,3.1657392686804453,62.36976197866734,20.87061674847795,124.79049930720022,21.749293005724745,82.22661800651599,2.437526340138076,88.34521788341823,77.19906743185079,-0.021659660659022452,1.1400871009452522,2.9956881028539613,-5.074072201435939,2072.1011235955057,286.0085839836972,2788,1539,3.3571874513748488,0.11935357640299495,3.6066985645933016,3.1030552057790444,36.57686210106308,3.703521832713959,44.14255731227172,29.74638390385628,96.58633540968555,0.9807017097098026,98.05701754385964,94.69959677419355,0.008454069436516987,0.36157461553739384,0.9868207418762296,-1.1706940528930119,28951.85393258427,508.29482207586153,30369,28077,3.5024500432468013,0.11007848213836938,3.68795405982906,3.277934173485227,37.44313334002658,3.8775472112114677,47.01036962859156,31.32945355497078,96.16097149237366,0.7821474245566499,97.37986897289,94.52351721938776,0.007504442112115112,0.29071706782845597,0.7789998169325258,-0.7693093236025135,36968.752808988764,526.3226473479344,38391,36096
180077_103_speech_1,speech_1,13.12126315185517,0.9632498134295011,17.212903225806453,10.918103448275861,378.9644407504348,51.14660110660111,481.32828775267546,246.72976739001186,40.77306019605033,2.844328179492343,49.303225806451614,36.98275862068966,0.12197791553661375,2.7751044965238534,11.918226600985221,-7.160372194854951,246.87640449438203,29.064121987863906,300,145,12.33096674554471,1.1939196324575598,17.854166666666668,10.53448275862069,316.6097997798727,65.21308175323878,620.8356770833333,225.596016646849,43.553379894680816,3.9999735315179876,59.55913978494624,38.724137931034484,0.1907185910085512,3.325878730868324,18.200806451612905,-8.314084101382484,268.5280898876405,25.972489767427014,310,186,5.891377889676506,0.5149769012099985,6.60842803030303,4.969230769230769,122.40128713773854,26.385929505481414,163.3837144079287,71.37930439412958,115.69250201418448,0.4933814489548254,116.98557692307692,114.47796143250689,-0.005436931981875795,0.39583520479212053,1.1852951153324227,-0.9710648401078146,2115.6629213483147,40.90591861494348,2211,1984,5.640393069851536,0.8466228501764738,6.8382445141065835,3.8426724137931036,70.02183804574831,19.769313463521964,103.91336798970136,29.86425665130796,80.80876516824931,3.6029445123033645,85.07803992740472,73.19208211143695,-0.04773719135757523,1.3089583006424772,4.398962522585535,-3.8448933782267147,1916.6067415730338,300.87756563009026,2835,1568,3.438913578552749,0.17687766268745064,3.7481889105600446,3.0709634504971293,37.52898896830945,6.782424483083249,47.44338599701062,25.98811222443532,94.77941389396611,1.017307337227604,96.7047704127211,92.96969086021505,0.008160209753524,0.346622253723429,1.3940223957040274,-1.1228698389716953,28843.719101123595,600.9965585433921,30301,27936,3.5204913802367654,0.13970946069993842,3.7705231004200077,3.2112151015228427,36.65987530200032,4.517726765442058,43.70883848064061,27.984349414828852,94.72674288641925,0.8993608605329905,96.54352602880938,93.02186442470389,0.02024364101443442,0.31465853228666874,1.539893081771183,-0.7905198135020157,37148.77528089887,743.2568954028216,38606,36096
180077_104_speech_1,speech_1,14.080429913463428,1.4391562235881228,18.08888888888889,9.832512315270936,375.62457024845565,58.392602419951686,500.8368597525725,169.7556359047781,44.176385695887355,7.788555997324461,66.39516129032258,36.27040816326531,0.12027960738731752,5.14046619615222,19.151340996168578,-16.610138248847925,230.97752808988764,28.049865308415026,270,145,12.480450845250843,1.9582337571321402,20.483333333333334,9.078341013824884,328.87562152379536,90.9581453012732,787.1707098765431,138.64244303340482,46.65005126558243,7.535664067888052,66.38709677419355,37.956896551724135,0.07832397003745324,4.86356347847392,22.31822916666667,-12.266666666666673,240.8988764044944,26.0113807888272,279,174,5.823052791723443,0.4700337228184796,6.743447580645161,5.120039682539683,124.5500847875004,23.054294020407493,167.15908289501496,89.90718676816579,116.30891372879165,0.6658397727487227,117.34122983870968,114.88567493112947,-0.011319074636852704,0.4024755383328145,1.0627869106699848,-1.2196184863523598,2009.1348314606741,49.67626811558741,2178,1890,5.243600749039792,0.6437753505364671,6.637315270935961,3.9156184486373165,60.804453770623,16.4619738377427,98.76937645599261,28.84799822220464,80.44126264711362,2.193730083338606,84.04815695600476,76.28815789473684,-0.016662302270772804,1.0026958504385963,3.6513971090549404,-2.6118377167905464,1965.6966292134832,230.01434760063347,2400,1564,3.5505777099347284,0.18340103838657384,3.8898675259577513,3.233711460151251,40.500523120476124,7.230584651944537,56.18032952054321,30.76810078880906,96.2810551991943,1.0449324965230529,97.87598220904374,93.59484077318871,0.009837997883955448,0.3154246440791526,1.0822410995131548,-0.7409446411309801,28006.34831460674,475.11159218181183,28952,26980,3.5628639506330204,0.16467354832174388,3.8704018109790606,3.181965790431399,38.06082674263067,5.990077765049013,50.73515859678589,28.737834126690355,96.06009071005494,0.8551174454627395,97.56059054446152,93.97019308014072,0.010714510020187872,0.27174024523483215,0.9715313810050645,-0.7000306468699762,35574.84269662921,395.3713127864283,36481,34960
180077_105_speech_1,speech_1,13.566174263307314,1.6161976884932654,17.822580645161292,9.474137931034482,386.0112524619647,86.18356243960227,592.7986325802616,222.6884661117717,40.7285556552773,5.086382040871364,61.833333333333336,34.535714285714285,0.2633374947981689,3.448618682214429,18.725574712643677,-7.533928571428568,250.52808988764045,21.727177099639547,290,186,13.283393474886122,1.3599967725997355,16.19396551724138,9.258333333333333,378.99062087672087,82.47431970947648,605.3806294589775,207.94555555555556,44.8557808652666,5.289774188863231,66.82027649769586,38.30603448275862,0.23037763855088975,3.5939909425613266,21.734824408072463,-7.297023809523807,262.5168539325843,18.638981853503697,300,210,5.903375515197478,0.44829774332927697,6.7846153846153845,5.11520737327189,122.7174554118946,24.595572792083786,179.47257750494123,82.75453704817959,117.28623060632461,0.6874235097322002,118.69166666666666,116.07551707551707,-0.02206391999795419,0.39756564538934197,0.8217805939580103,-1.046706989247312,2006.1460674157304,53.784407710489205,2112,1890,5.604629074414499,0.5971472916799409,6.62807881773399,4.477402597402597,67.89075897463806,16.296067045485703,95.58380116502383,44.641581632653065,81.5325643551958,2.176390721799839,84.4451948051948,76.12634032634033,0.018740615505435355,0.968082745823024,3.6839444390196263,-3.5352453102453154,1912.1011235955057,221.78798459871436,2451,1566,3.444782254664145,0.1087949710056071,3.698076652106524,3.1683901205177802,35.88619308651768,3.54640785256851,43.535667147711536,29.663200226607984,96.81531589033182,1.3510307515486486,99.2644593620814,93.65770748203467,0.03164426734389568,0.3966048492033087,0.833587011669195,-1.5418135957964836,27024.629213483146,543.1551842124628,28388,26132,3.60854334321565,0.11892416282910083,3.8575672693319754,3.35125675228751,38.070799129645735,3.900547649092683,47.287276339452575,31.664990984800554,96.84303807375001,1.3494320059012626,99.65689149560117,94.19689119170984,0.040933791735809175,0.30938981241231917,0.7652534349973052,-1.069468471191442,35548.786516853936,478.5352288710669,36666,34780
180077_106_speech_1,speech_1,14.155918008859764,2.941060672469636,24.826666666666668,8.642857142857142,419.42058658941363,128.8802725449586,885.9477333333335,211.39603174603178,41.09051262114819,5.455621463963626,59.27777777777778,33.57142857142857,0.008680681406306642,3.176156152165773,16.366535303776686,-6.435698924731184,231.19101123595505,27.061746065288272,270,150,14.390800177426001,1.836979963126506,20.705069124423964,11.251851851851852,430.37054346396155,91.36362293980702,705.5397226528489,277.9918198635681,43.40650724017511,5.546737180956843,63.35023041474654,36.670833333333334,0.02185775844710244,3.6275151722237755,15.895630653695171,-11.258064516129032,247.26966292134833,26.34162107808573,288,174,5.1783314158192395,0.29102514024204473,5.8771121351766515,4.597202797202797,90.17629285347302,12.316868062331563,116.30834807426652,65.20571611760424,116.07363685554311,0.410159369470931,117.22051282051282,115.17822265625,-0.007215467117152605,0.32369092816301553,0.8790501165501183,-1.2181089743589837,2059.7977528089887,44.809997812805754,2145,1950,5.065904153111345,0.7194102091066793,6.598062953995157,4.121124431583299,55.6166859821363,16.197571292861017,89.48016491859599,34.13031155276344,80.15916356347374,3.935449492707309,86.51344086021506,72.90409090909091,-0.0023753550172688994,1.2233241121208793,6.684638440010829,-2.054524516287799,2037.0,323.24550900346486,2623,1488,3.1987452736832522,0.12065523518891244,3.4633632990867578,2.8755948089401584,29.389050373575024,3.387846010102472,36.57755004468704,22.974490049221085,97.22451348906647,0.9979443297881019,99.27342291899963,94.78291072100743,0.006578863492082137,0.3774475808497449,0.8002702669424764,-0.8842429130800298,27810.932584269663,613.7805500219855,29223,26740,3.3848481988427097,0.13236769527377898,3.6439982728842835,3.007611336032389,32.124902797465865,4.222616576292091,40.40792267216274,23.8301943035727,97.62383567344109,0.8868432379438197,99.43969764837625,95.77433198380567,0.010829347061612737,0.296946820981081,0.6814384828175406,-0.7411846625864484,36669.393258426964,589.3061717349851,37824,35717
